"","StateName","StateAbbrev","DataLevel","Charter","DistrictName","DistrictType","NCESDistrictID","StateAssignedDistrictID","EnrollmentTotal","StaffMaskPolicy","StaffMaskStart1","StaffMaskEnd1","StaffMaskStart2","StaffMaskEnd2","StudentMaskPolicy","StudentMaskStart1","StudentMaskEnd1","StudentMaskStart2","StudentMaskEnd2"
"87","Kansas","KS","District","No","Fowler","Regular local school district","2006210","D0225","100",,,,,,,,,,
"88","Kansas","KS","District","No","Fredonia","Regular local school district","2006270","D0484","614",,,,,,,,,,
"89","Kansas","KS","District","No","Frontenac Public Schools","Regular local school district","2006300","D0249","927",,,,,,,,,,
"90","Kansas","KS","District","No","Ft Larned","Regular local school district","2008370","D0495","802",,,,,,,,,,
"91","Kansas","KS","District","No","Ft Leavenworth","Regular local school district","2006330","D0207","1343",,,,,,,,,,
"92","Kansas","KS","District","No","Galena","Regular local school district","2006360","D0499","769",,,,,,,,,,
"93","Kansas","KS","District","No","Garden City","Regular local school district","2006390","D0457","6902","Required at least part of school year","8/24/20","4/30/21",,,"Required at least part of school year","8/31/20","4/30/21",,
"94","Kansas","KS","District","No","Gardner Edgerton","Regular local school district","2006420","D0231","5663","Required full school year",,,,,"Required full school year",,,,
"95","Kansas","KS","District","No","Garnett","Regular local school district","2006450","D0365","910",,,,,,,,,,
"96","Kansas","KS","District","No","Geary County Schools","Regular local school district","2007890","D0475","6579",,,,,,,,,,
"97","Kansas","KS","District","No","Girard","Regular local school district","2006480","D0248","956",,,,,,,,,,
"98","Kansas","KS","District","No","Goddard","Regular local school district","2006540","D0265","6062",,,,,,,,,,
"99","Kansas","KS","District","No","Goessel","Regular local school district","2006570","D0411","279",,,,,,,,,,
"100","Kansas","KS","District","No","Golden Plains","Regular local school district","2011040","D0316","150",,,,,,,,,,
"101","Kansas","KS","District","No","Goodland","Regular local school district","2006580","D0352","887",,,,,,,,,,
"102","Kansas","KS","District","No","Graham County","Regular local school district","2007260","D0281","381","Required at least part of school year","11/1/20","3/15/21",,,"Required at least part of school year","11/1/20","3/18/21",,
"103","Kansas","KS","District","No","Great Bend","Regular local school district","2006660","D0428","2726",,,,,,,,,,
"104","Kansas","KS","District","No","Greeley County Schools","Regular local school district","2006690","D0200","234",,,,,,,,,,
"105","Kansas","KS","District","No","Grinnell Public Schools","Regular local school district","2006780","D0291","65",,,,,,,,,,
"106","Kansas","KS","District","No","Halstead","Regular local school district","2006840","D0440","765","Required at least part of school year","8/1/20","4/14/21",,,"Required at least part of school year","9/3/20","4/14/21",,
"107","Kansas","KS","District","No","Hamilton","Regular local school district","2006870","D0390","65",,,,,,,,,,
"108","Kansas","KS","District","No","Haven Public Schools","Regular local school district","2006960","D0312","739",,,,,,,,,,
